direction,rank,run_family,scenario_name,mechanism,price_continuity_pass,max_price_change,slippage_pass,solvency_pass,path_terminal_states,path_max_price_diff,path_max_funds_diff,path_max_residual_claimed_diff,fairness_gap_nav_per_deposit,reserve_required,releasable_pool,total_residual_claimed,divergence_max_quote_diff_vs_reference,divergence_max_nav_per_deposit_diff_vs_reference,invariant_failures
positive,1,monte_carlo,linear_lambda_010_mc_0028,reference_parallel_lmsr_reserve_residual,True,2E-80,True,True,1,0,0,0,0.1582779056540786947461170103,0,151.1280046193069173672325622,151.1280046193069173672325622,,,0
positive,2,monte_carlo,linear_lambda_010_mc_0028,global_state_fungible_fees_reserve_residual,True,0E-80,True,True,1,0,0,0,0.1582779056540786947461170103,0,151.1280046193069173672325622,151.1280046193069173672325622,1.608405871700705350948173080E-26,0,0
positive,3,monte_carlo,linear_lambda_010_mc_0027,reference_parallel_lmsr_reserve_residual,True,0.0,True,True,1,0,0,0,0.0767974744599631401882815021,0,230.9042107975752625861958209,230.9042107975752625861958209,,,0
positive,4,monte_carlo,linear_lambda_010_mc_0027,global_state_fungible_fees_reserve_residual,True,0.0,True,True,1,0,0,0,0.0767974744599631401882815021,0,230.9042107975752625861958209,230.9042107975752625861958209,8.721270887817605110560593681E-27,0,0
positive,5,monte_carlo,linear_lambda_010_mc_0011,reference_parallel_lmsr_reserve_residual,True,4E-80,True,True,1,0,0,0,0.0296819111420294611033506742,0,141.0298586695120931141187127,141.0298586695120931141187126,,,0
negative,1,monte_carlo,linear_lambda_010_mc_0009,global_state_fungible_fees_reserve_residual,True,1E-80,True,True,1,0,0,0,-0.4803797906606387053533953836,0,274.0618012082057462337290211,274.0618012082057462337290210,6.180134616456550039093444592E-27,1E-28,0
negative,2,monte_carlo,linear_lambda_010_mc_0009,reference_parallel_lmsr_reserve_residual,True,4E-80,True,True,1,0,0,0,-0.4803797906606387053533953835,0,274.0618012082057462337290211,274.0618012082057462337290210,,,0
negative,3,monte_carlo,linear_lambda_010_mc_0008,reference_parallel_lmsr_reserve_residual,True,3.260359541416292103295782211E-29,True,True,1,0,0,0,-0.4784303393200627780794025398,0,469.6511251530314511374296222,469.6511251530314511374296222,,,0
negative,4,monte_carlo,linear_lambda_010_mc_0008,global_state_fungible_fees_reserve_residual,True,2E-80,True,True,1,0,0,0,-0.4784303393200627780794025398,0,469.6511251530314511374296222,469.6511251530314511374296222,6.139490321281634299227956773E-27,0,0
negative,5,monte_carlo,linear_lambda_010_mc_0010,reference_parallel_lmsr_reserve_residual,True,2.490457608858611500256647166E-29,True,True,1,0,0,0,-0.4761664145413408440920908648,0,278.3217360203711902314316020,278.3217360203711902314316020,,,0
absolute,1,monte_carlo,linear_lambda_010_mc_0009,global_state_fungible_fees_reserve_residual,True,1E-80,True,True,1,0,0,0,-0.4803797906606387053533953836,0,274.0618012082057462337290211,274.0618012082057462337290210,6.180134616456550039093444592E-27,1E-28,0
absolute,2,monte_carlo,linear_lambda_010_mc_0009,reference_parallel_lmsr_reserve_residual,True,4E-80,True,True,1,0,0,0,-0.4803797906606387053533953835,0,274.0618012082057462337290211,274.0618012082057462337290210,,,0
absolute,3,monte_carlo,linear_lambda_010_mc_0008,reference_parallel_lmsr_reserve_residual,True,3.260359541416292103295782211E-29,True,True,1,0,0,0,-0.4784303393200627780794025398,0,469.6511251530314511374296222,469.6511251530314511374296222,,,0
absolute,4,monte_carlo,linear_lambda_010_mc_0008,global_state_fungible_fees_reserve_residual,True,2E-80,True,True,1,0,0,0,-0.4784303393200627780794025398,0,469.6511251530314511374296222,469.6511251530314511374296222,6.139490321281634299227956773E-27,0,0
absolute,5,monte_carlo,linear_lambda_010_mc_0010,reference_parallel_lmsr_reserve_residual,True,2.490457608858611500256647166E-29,True,True,1,0,0,0,-0.4761664145413408440920908648,0,278.3217360203711902314316020,278.3217360203711902314316020,,,0
absolute,6,monte_carlo,linear_lambda_010_mc_0010,global_state_fungible_fees_reserve_residual,True,1E-80,True,True,1,0,0,0,-0.4761664145413408440920908646,0,278.3217360203711902314316020,278.3217360203711902314316020,1.129129414695125739308154022E-26,2E-28,0
absolute,7,monte_carlo,linear_lambda_010_mc_0019,global_state_fungible_fees_reserve_residual,True,2E-80,True,True,1,0,0,0,-0.4528667247993926587343410047,0,265.7847469564354412147124814,265.7847469564354412147124814,6.038934130727919080557850405E-27,1E-28,0
absolute,8,monte_carlo,linear_lambda_010_mc_0019,reference_parallel_lmsr_reserve_residual,True,7E-80,True,True,1,0,0,0,-0.4528667247993926587343410046,0,265.7847469564354412147124815,265.7847469564354412147124814,,,0
absolute,9,monte_carlo,linear_lambda_010_mc_0012,reference_parallel_lmsr_reserve_residual,True,2.952340769325929475342257131E-29,True,True,1,0,0,0,-0.3750902772161575565029186195,0,329.0567818215634563347804673,329.0567818215634563347804672,,,0
absolute,10,monte_carlo,linear_lambda_010_mc_0012,global_state_fungible_fees_reserve_residual,True,0.0,True,True,1,0,0,0,-0.3750902772161575565029186191,0,329.0567818215634563347804673,329.0567818215634563347804672,9.777696807643162532522209929E-27,4E-28,0
